Ace,Value,Dealer,Hit,Stay
3,17,10,0.0,0.092
4,3,2,0.0,0.0
4,4,3,0.0,0.044
4,4,8,0.0,0.234
4,6,7,0.0,0.0
4,10,4,0.0,0.0
4,10,10,0.0,0.623
4,12,4,-0.595,0.0
4,13,2,0.0,-0.43
4,13,10,0.0,-0.533
4,16,7,-0.642,0.0
